Parameters,Time_series,Node_history,runtime in seconds

"[20, 1000, 0.004]","[  3.   4.   6.  10.  14.  19.  29.  41.  56.  86. 128. 183. 248. 329.
 418. 506. 591. 655. 716. 778.]","[ 9. 12. 18. 19.  6. 14. 18.  7. nan 13. nan nan 10. 19. 14. nan 14. 11.
 nan 13. 16. 16. 13. 13.  8. 13. nan nan nan nan 12. 18. 15. 19. 17. 11.
 13.  5. 13. 11. 14. nan nan 10. 19. 17. 11. 16. 19. 13. 16. nan 12. 11.
 16. 17. 14. 13. 15. nan nan 12. 13. 11. nan 10.  6. 17. 15. 14. 16. 19.
 16. 17. 10. 17. 10. nan nan 11. 13. nan 13. 13. 16. 11. nan 18. 12. nan
  6. nan nan 13.  9.  9.  7. nan 14. nan nan nan 15. 14. nan nan  9. nan
 15. nan 13.  2. 14. 11. 12. 15. 17. 16. nan nan 18. 18. 13. 12. 16. 13.
 nan 14. nan 16. 19. 15. 13. 13. 17. 12. nan 12. 16.  9. 17.  9.  9. 15.
 15. 14. 18. 13. 19. 16. 16. 17. 15. 19. 19. 15.  9. 16. 13. 13.  9. 14.
  8. 19. 12. nan 14. nan nan 10. 15. 16. 12. 18. nan nan 19. 13. 14. 12.
 nan 14. 14. 14. nan 13. 11. 15. 11. 13. 15. 11.  6. 19. 19. nan 11. 14.
 10. 14. 14. nan 13. 12. 11. 13. 19. nan nan nan 14.  9. nan 17. nan 19.
 nan 18. 19. 13. nan 14. nan nan  5. nan nan  8. nan 13. 16. 12. 11. 17.
 11. 18. 18. 12. 14. 12. 19. 19. 13. 10. 15. 16. 14. 12. nan nan 10. 14.
  2. 14. 18. 15. 14. nan 11. nan 19. 13. 14. 13. 13.  8. 17. 15.  8. 12.
 nan 17. 18. nan 15. 14. 10. 13. 16. 14. 17. 12. nan 17. 13.  6. 15. 17.
 17. 18. 17. 17. 15. 14. 13.  8. nan nan 11. 17. nan 13. 18. 17. nan  9.
 18. nan nan 10. 19. nan nan 12.  6. 10. 13. 19. 19. nan nan 13. 17. 16.
 11. 19.  9. 17. nan nan nan 14. 18. 16. 13. 17.  9. 14. 12. 15. nan 10.
 11. nan nan 17. nan nan 18. 15. 17. 13. 10.  9. 18. nan 14. 16.  9. 14.
 16. nan 19. 19.  9. nan 17. nan 16.  9. nan nan 14.  3.  5. 15. 12. 19.
 11. 17. 13.  8. nan 13. 16. 15. 15. 12. nan 11. 14. 13. 15.  5. 17. 12.
 15.  3. 16. 12. nan 14. 11. 15. 19.  9. 18. nan 12. nan 15. 18. nan 17.
 nan 15. 15. 13. 17. nan 14.  8. 17. 11. 10. 14. 18. 16. 17. 19. 19. 15.
 11. nan 11. 14. nan 18. 12. 13. 16.  7. nan 14. 14. 11. 18. 12. 10. 14.
 19. 17. 15. 16. nan nan  7. 12. nan 12. 19. 18. 16. 15. 12. nan 17. 12.
 12. 15. 18. 18. 13. nan 12. 16. 13. 15. 13. 10. 11. 14. 16. nan 15. 15.
 15. 18. 15. 15. 16. 18. 18. 19. 12. nan 16. 19. 13. 13. 16. nan nan 19.
 15. 19. nan 14. 16. 14. 12. 16. 11. nan 14. nan 18. 18. 11. 18.  8. nan
 12. 11. 14. 14. nan 15. 16.  4. 10. 15. 16. 17. 13. 13. nan 17. nan 13.
 14. 18. 19. 12. nan nan 16. nan nan 13. nan 13. 15. 15. 11. 10. 16. nan
 nan nan 15. nan  3. 13. 14. 15. 16. 15.  5. 19. 13.  8. 11. 10. 13. 16.
 nan 15. 12. 18. 19. nan nan 16.  6. 12. 14. nan nan nan nan  9. 16.  8.
 14. 16. 15. 12. 10. nan 10. 15. 14. 16. 13. 10. 10. nan 13. 16. 17. 11.
 nan 15. 15. 19. nan 19. nan 10. 12. nan 12. 15. 15. 13. nan 15. 14. 18.
 nan 14. nan 16. 12. 12. 17. 16. 19. 11. 14. 10. nan nan 14. 11. 18. nan
 19. nan nan nan 17.  7. nan 17. nan  6. nan nan nan 12. nan nan 15.  0.
  9. 17. 19. 16. nan 19. 10. 11. 13. 14. 16. nan 12. 12.  9. nan nan 18.
 16. 18. 12. 14. nan 13. 11. 14. 11. 10. 16. 17. 17. 17.  9. 17. 15. 17.
 15. nan 15. 19. 19. 13.  9. nan 16. 16. nan 18. 15.  9.  9. 15. 14. 16.
  9. nan 14. 18. 13. 15. 10. 13. 18. 13. 17. 17. 18.  7. 14. nan  7. 15.
 17.  7. 15. 11. 13. 15.  6. 17. 10. 14. 18. 13. 16.  7. 12. 16. 14. 19.
 16. nan 14. 17. 14. 13. 15. nan  8. 11. 19. 16. 14. 11. 11. nan 16. 15.
  6. 15. 12. nan 12. 18.  7. 12.  9. 10. nan 12. 13. nan 13. 16. 16. 18.
 15. 16. 16. 16. 14. 15. 15. nan nan 13. 18. 10. nan nan 19. nan 18. nan
 11. 17. nan 11. nan 16. 17. 11. 11. nan 13. nan nan 12. 16. nan 18. 12.
 nan 18. 17. 14. nan 12. 12. 15. nan 16. 17. 16. nan 16. 14. 10. 19. 17.
 19.  3. 12.  8. 15. nan nan 12. 16. 10. 19.  7. 14. nan 15. nan 15. 12.
 12. 16. 19. 11.  9. 18. 15. 12. 14. nan nan 14.  8. 15. nan 14. 15. 16.
  4. 19. 16. nan 19. 13. 13. nan 17. 16. 15. 15. 17. 15. nan  9. 14.  4.
  1. 19. 13. 14.  7. 11. 18. nan 11. nan 14. nan 11. 16. 17. nan nan nan
 18. 11. nan 19. 10. 15. 10. 14. nan nan 16. 12. 13. nan 16. nan 13. 14.
 17. nan 17. nan 16. 18. nan 10. nan 14. 18. 19. 17. 14. 11. 11.  8. 19.
 10. 16. nan 14. 14.  4. 18. 14. 10. 15. nan 15. 16. 18. nan 19. nan 18.
  0. 18. nan 10. 14. nan  9. 18. nan 11. nan 16. nan 10. 18. nan nan 19.
 16. nan 13. nan nan 15. 15. 10. 12. 14.]",0.1098783016204834

